"File","Family","Format","BookFormat","PaperType","PhotoId","HeroType","HasGallery","GalleryCount","GalleryUrls"
"photo-signature-thehague-153-gre-6x4-pack10.mdx","gre","card","","","2025-05-01-TheHague-export-2025-05-01-thehague-153","r2_url","True","2","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/gre/hero.jpg|https://photos.studiotj.com/shop/details/gre/fine-art-greetings-card-with-kraft-envelope.webp"
"photo-signature-thehague-153-gre-6x4-pack100.mdx","gre","card","","","2025-05-01-TheHague-export-2025-05-01-thehague-153","r2_url","True","2","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/gre/hero.jpg|https://photos.studiotj.com/shop/details/gre/fine-art-greetings-card-with-kraft-envelope.webp"
"photo-signature-thehague-153-gre-6x4-pack20.mdx","gre","card","","","2025-05-01-TheHague-export-2025-05-01-thehague-153","r2_url","True","2","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/gre/hero.jpg|https://photos.studiotj.com/shop/details/gre/fine-art-greetings-card-with-kraft-envelope.webp"
"photo-signature-thehague-153-gre-6x4-pack50.mdx","gre","card","","","2025-05-01-TheHague-export-2025-05-01-thehague-153","r2_url","True","2","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/gre/hero.jpg|https://photos.studiotj.com/shop/details/gre/fine-art-greetings-card-with-kraft-envelope.webp"
"photo-signature-thehague-153-gre-7x5-pack10.mdx","gre","card","","","2025-05-01-TheHague-export-2025-05-01-thehague-153","r2_url","True","2","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/gre/hero.jpg|https://photos.studiotj.com/shop/details/gre/fine-art-greetings-card-with-kraft-envelope.webp"
"photo-signature-thehague-153-gre-7x5-pack100.mdx","gre","card","","","2025-05-01-TheHague-export-2025-05-01-thehague-153","r2_url","True","2","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/gre/hero.jpg|https://photos.studiotj.com/shop/details/gre/fine-art-greetings-card-with-kraft-envelope.webp"
"photo-signature-thehague-153-gre-7x5-pack20.mdx","gre","card","","","2025-05-01-TheHague-export-2025-05-01-thehague-153","r2_url","True","2","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/gre/hero.jpg|https://photos.studiotj.com/shop/details/gre/fine-art-greetings-card-with-kraft-envelope.webp"
"photo-signature-thehague-153-gre-7x5-pack50.mdx","gre","card","","","2025-05-01-TheHague-export-2025-05-01-thehague-153","r2_url","True","2","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/gre/hero.jpg|https://photos.studiotj.com/shop/details/gre/fine-art-greetings-card-with-kraft-envelope.webp"
"photo-signature-thehague-153-hge-16x20.mdx","hge","paper","","HGE","2025-05-01-TheHague-export-2025-05-01-thehague-153","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/mock1-16x20.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/mock2-16x20.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (153)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/hero-16x20.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-german-etching.jpg"
"photo-signature-thehague-153-hge-24x36.mdx","hge","paper","","HGE","2025-05-01-TheHague-export-2025-05-01-thehague-153","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/mock1-24x36.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/mock2-24x36.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (153)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/hero-24x36.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-german-etching.jpg"
"photo-signature-thehague-153-hge-a3.mdx","hge","paper","","HGE","2025-05-01-TheHague-export-2025-05-01-thehague-153","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/mock1-a3-portrait.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/mock2-a3-portrait.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (153)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/hero-a3-portrait.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-german-etching.jpg"
"photo-signature-thehague-153-hge-a4.mdx","hge","paper","","HGE","2025-05-01-TheHague-export-2025-05-01-thehague-153","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/mock1-a4-portrait.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/mock2-a4-portrait.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (153)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/hero-a4-portrait.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-german-etching.jpg"
"photo-signature-thehague-153-hge-a5.mdx","hge","paper","","HGE","2025-05-01-TheHague-export-2025-05-01-thehague-153","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/mock1-a5-portrait.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/mock2-a5-portrait.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (153)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/hero-a5-portrait.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-german-etching.jpg"
"photo-signature-thehague-153-hpr-16x20.mdx","hpr","paper","","HPR","2025-05-01-TheHague-export-2025-05-01-thehague-153","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/mock1-16x20.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/mock2-16x20.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (153)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/hero-16x20.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-photo-rag.jpg"
"photo-signature-thehague-153-hpr-24x36.mdx","hpr","paper","","HPR","2025-05-01-TheHague-export-2025-05-01-thehague-153","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/mock1-24x36.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/mock2-24x36.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (153)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/hero-24x36.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-photo-rag.jpg"
"photo-signature-thehague-153-hpr-a3.mdx","hpr","paper","","HPR","2025-05-01-TheHague-export-2025-05-01-thehague-153","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/mock1-a3-portrait.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/mock2-a3-portrait.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (153)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/hero-a3-portrait.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-photo-rag.jpg"
"photo-signature-thehague-153-hpr-a4.mdx","hpr","paper","","HPR","2025-05-01-TheHague-export-2025-05-01-thehague-153","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/mock1-a4-portrait.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/mock2-a4-portrait.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (153)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/hero-a4-portrait.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-photo-rag.jpg"
"photo-signature-thehague-153-hpr-a5.mdx","hpr","paper","","HPR","2025-05-01-TheHague-export-2025-05-01-thehague-153","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/mock1-a5-portrait.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/mock2-a5-portrait.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (153)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/papers/hero-a5-portrait.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-photo-rag.jpg"
"photo-signature-thehague-153-pos-6x4-pack10.mdx","pos","postcard","","","2025-05-01-TheHague-export-2025-05-01-thehague-153","r2_url","True","4","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/pos/hero.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/pos/mock1.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/pos/mock2.jpg|https://photos.studiotj.com/shop/details/pos/fine-art-postcards.jpg"
"photo-signature-thehague-153-pos-6x4-pack100.mdx","pos","postcard","","","2025-05-01-TheHague-export-2025-05-01-thehague-153","r2_url","True","4","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/pos/hero.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/pos/mock1.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/pos/mock2.jpg|https://photos.studiotj.com/shop/details/pos/fine-art-postcards.jpg"
"photo-signature-thehague-153-pos-6x4-pack20.mdx","pos","postcard","","","2025-05-01-TheHague-export-2025-05-01-thehague-153","r2_url","True","4","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/pos/hero.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/pos/mock1.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/pos/mock2.jpg|https://photos.studiotj.com/shop/details/pos/fine-art-postcards.jpg"
"photo-signature-thehague-153-pos-6x4-pack50.mdx","pos","postcard","","","2025-05-01-TheHague-export-2025-05-01-thehague-153","r2_url","True","4","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/pos/hero.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/pos/mock1.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/pos/mock2.jpg|https://photos.studiotj.com/shop/details/pos/fine-art-postcards.jpg"
"photo-signature-thehague-153-pos-7x5-pack10.mdx","pos","postcard","","","2025-05-01-TheHague-export-2025-05-01-thehague-153","r2_url","True","4","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/pos/hero.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/pos/mock1.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/pos/mock2.jpg|https://photos.studiotj.com/shop/details/pos/fine-art-postcards.jpg"
"photo-signature-thehague-153-pos-7x5-pack100.mdx","pos","postcard","","","2025-05-01-TheHague-export-2025-05-01-thehague-153","r2_url","True","4","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/pos/hero.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/pos/mock1.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/pos/mock2.jpg|https://photos.studiotj.com/shop/details/pos/fine-art-postcards.jpg"
"photo-signature-thehague-153-pos-7x5-pack20.mdx","pos","postcard","","","2025-05-01-TheHague-export-2025-05-01-thehague-153","r2_url","True","4","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/pos/hero.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/pos/mock1.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/pos/mock2.jpg|https://photos.studiotj.com/shop/details/pos/fine-art-postcards.jpg"
"photo-signature-thehague-153-pos-7x5-pack50.mdx","pos","postcard","","","2025-05-01-TheHague-export-2025-05-01-thehague-153","r2_url","True","4","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/pos/hero.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/pos/mock1.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-153/pos/mock2.jpg|https://photos.studiotj.com/shop/details/pos/fine-art-postcards.jpg"
"photo-signature-thehague-187-can-16x12.mdx","can","canvas","","","2025-05-01-TheHague-export-2025-05-01-thehague-187","placeholder","False","0",""
"photo-signature-thehague-187-can-20x16.mdx","can","canvas","","","2025-05-01-TheHague-export-2025-05-01-thehague-187","placeholder","False","0",""
"photo-signature-thehague-187-can-30x20.mdx","can","canvas","","","2025-05-01-TheHague-export-2025-05-01-thehague-187","placeholder","False","0",""
"photo-signature-thehague-187-can-36x24.mdx","can","canvas","","","2025-05-01-TheHague-export-2025-05-01-thehague-187","placeholder","False","0",""
"photo-signature-thehague-187-can-40x30.mdx","can","canvas","","","2025-05-01-TheHague-export-2025-05-01-thehague-187","placeholder","False","0",""
"photo-signature-thehague-187-clp-12x16.mdx","clp","paper","","CLP","2025-05-01-TheHague-export-2025-05-01-thehague-187","placeholder","False","0",""
"photo-signature-thehague-187-clp-16x20.mdx","clp","paper","","CLP","2025-05-01-TheHague-export-2025-05-01-thehague-187","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock1-16x20.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock2-16x20.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (187)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/hero-16x20.jpg|https://photos.studiotj.com/shop/details/papers/lustre-photo-paper.jpg"
"photo-signature-thehague-187-clp-20x30.mdx","clp","paper","","CLP","2025-05-01-TheHague-export-2025-05-01-thehague-187","placeholder","False","0",""
"photo-signature-thehague-187-clp-24x36.mdx","clp","paper","","CLP","2025-05-01-TheHague-export-2025-05-01-thehague-187","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock1-24x36.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock2-24x36.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (187)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/hero-24x36.jpg|https://photos.studiotj.com/shop/details/papers/lustre-photo-paper.jpg"
"photo-signature-thehague-187-clp-8x10.mdx","clp","paper","","CLP","2025-05-01-TheHague-export-2025-05-01-thehague-187","placeholder","False","0",""
"photo-signature-thehague-187-ema-16x20.mdx","ema","paper","","EMA","2025-05-01-TheHague-export-2025-05-01-thehague-187","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock1-16x20.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock2-16x20.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (187)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/hero-16x20.jpg|https://photos.studiotj.com/shop/details/papers/enhanced-matte-art.jpg"
"photo-signature-thehague-187-ema-24x36.mdx","ema","paper","","EMA","2025-05-01-TheHague-export-2025-05-01-thehague-187","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock1-24x36.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock2-24x36.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (187)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/hero-24x36.jpg|https://photos.studiotj.com/shop/details/papers/enhanced-matte-art.jpg"
"photo-signature-thehague-187-ema-a3.mdx","ema","paper","","EMA","2025-05-01-TheHague-export-2025-05-01-thehague-187","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock1-a3-portrait.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock2-a3-portrait.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (187)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/hero-a3-portrait.jpg|https://photos.studiotj.com/shop/details/papers/enhanced-matte-art.jpg"
"photo-signature-thehague-187-ema-a4.mdx","ema","paper","","EMA","2025-05-01-TheHague-export-2025-05-01-thehague-187","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock1-a4-portrait.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock2-a4-portrait.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (187)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/hero-a4-portrait.jpg|https://photos.studiotj.com/shop/details/papers/enhanced-matte-art.jpg"
"photo-signature-thehague-187-ema-a5.mdx","ema","paper","","EMA","2025-05-01-TheHague-export-2025-05-01-thehague-187","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock1-a5-portrait.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock2-a5-portrait.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (187)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/hero-a5-portrait.jpg|https://photos.studiotj.com/shop/details/papers/enhanced-matte-art.jpg"
"photo-signature-thehague-187-fap-a3-black.mdx","fap","framed","","","2025-05-01-TheHague-export-2025-05-01-thehague-187","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/fap/mock1-a3-portrait-black.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/fap/mock2-a3-portrait-black.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (187)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/fap/hero-a3-portrait-black.jpg|https://photos.studiotj.com/shop/details/fap/classic-frames-hero_new.webp"
"photo-signature-thehague-187-fap-a3-natural-oak.mdx","fap","framed","","","2025-05-01-TheHague-export-2025-05-01-thehague-187","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/fap/mock1-a3-portrait-natural.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/fap/mock2-a3-portrait-natural.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (187)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/fap/hero-a3-portrait-natural.jpg|https://photos.studiotj.com/shop/details/fap/classic-frames-hero_new.webp"
"photo-signature-thehague-187-fap-a3-white.mdx","fap","framed","","","2025-05-01-TheHague-export-2025-05-01-thehague-187","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/fap/mock1-a3-portrait-white.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/fap/mock2-a3-portrait-white.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (187)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/fap/hero-a3-portrait-white.jpg|https://photos.studiotj.com/shop/details/fap/classic-frames-hero_new.webp"
"photo-signature-thehague-187-fap-a4-black.mdx","fap","framed","","","2025-05-01-TheHague-export-2025-05-01-thehague-187","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/fap/mock1-a4-portrait-black.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/fap/mock2-a4-portrait-black.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (187)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/fap/hero-a4-portrait-black.jpg|https://photos.studiotj.com/shop/details/fap/classic-frames-hero_new.webp"
"photo-signature-thehague-187-fap-a4-natural-oak.mdx","fap","framed","","","2025-05-01-TheHague-export-2025-05-01-thehague-187","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/fap/mock1-a4-portrait-natural.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/fap/mock2-a4-portrait-natural.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (187)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/fap/hero-a4-portrait-natural.jpg|https://photos.studiotj.com/shop/details/fap/classic-frames-hero_new.webp"
"photo-signature-thehague-187-fap-a4-white.mdx","fap","framed","","","2025-05-01-TheHague-export-2025-05-01-thehague-187","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/fap/mock1-a4-portrait-white.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/fap/mock2-a4-portrait-white.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (187)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/fap/hero-a4-portrait-white.jpg|https://photos.studiotj.com/shop/details/fap/classic-frames-hero_new.webp"
"photo-signature-thehague-187-hge-16x20.mdx","hge","paper","","HGE","2025-05-01-TheHague-export-2025-05-01-thehague-187","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock1-16x20.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock2-16x20.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (187)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/hero-16x20.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-german-etching.jpg"
"photo-signature-thehague-187-hge-24x36.mdx","hge","paper","","HGE","2025-05-01-TheHague-export-2025-05-01-thehague-187","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock1-24x36.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock2-24x36.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (187)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/hero-24x36.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-german-etching.jpg"
"photo-signature-thehague-187-hge-a3.mdx","hge","paper","","HGE","2025-05-01-TheHague-export-2025-05-01-thehague-187","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock1-a3-portrait.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock2-a3-portrait.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (187)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/hero-a3-portrait.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-german-etching.jpg"
"photo-signature-thehague-187-hge-a4.mdx","hge","paper","","HGE","2025-05-01-TheHague-export-2025-05-01-thehague-187","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock1-a4-portrait.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock2-a4-portrait.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (187)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/hero-a4-portrait.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-german-etching.jpg"
"photo-signature-thehague-187-hge-a5.mdx","hge","paper","","HGE","2025-05-01-TheHague-export-2025-05-01-thehague-187","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock1-a5-portrait.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock2-a5-portrait.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (187)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/hero-a5-portrait.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-german-etching.jpg"
